customer_id,base_risk,home_country
394,0.13757198898911366,BE
395,0.17407974361484563,BE
396,0.10849083111757929,ES
397,0.017329389733942706,IT
398,0.10364696428280064,BE
399,0.051329128185312066,GB
400,0.15409718707098424,DE
401,0.2672138881854073,IT
402,0.2102336339871549,ES
403,0.08157097824606019,GB
404,0.09532315945878088,NL
405,0.02163925358545773,ES
406,0.08082871054052096,ES
407,0.142528410451675,IT
408,0.22917193602853939,GB
409,0.07881313563190963,DE
410,0.19028165592182428,ES
411,0.1563578283726218,GB
412,0.026515815609715263,FR
413,0.10145664008762277,GB
414,0.15144551671585652,IT
415,0.11123931456800179,DE
416,0.33017574501415714,GB
417,0.19340193648533083,GB
418,0.1255907989552836,GB
419,0.1179600396463483,IT
420,0.2146792210902177,DE
421,0.029272280876474977,DE
422,0.07094998781357725,IT
423,0.10495684539295329,IT
424,0.103838389924117,DE
425,0.08044213719190524,FR
426,0.13131957484740653,GB
427,0.004557265701556444,ES
428,0.12599447759741847,BE
429,0.008144085191171975,GB
430,0.12597734083805293,ES
431,0.044891439417936364,GB
432,0.27076637607684856,DE
433,0.06752369593200573,BE
434,0.14229068802315784,BE
435,0.1840980437691781,NL
436,0.07924676295792157,GB
437,0.03894032664316834,BE
438,0.10288805278766308,GB
439,0.07271719004625311,NL
440,0.09416583256637041,ES
441,0.12893012718123348,BE
442,0.04339095187884137,GB
443,0.09614496559244379,DE
444,0.07983349775491891,BE
445,0.23933974480529746,GB
446,0.08507719174107088,BE
447,0.1378486126295104,ES
448,0.28700870850010657,IT
449,0.18631922242623736,GB
450,0.08858850028083035,ES
451,0.10213436759311456,NL
452,0.1491464950432694,GB
453,0.08195221720388925,FR
454,0.01324567918478155,GB
455,0.05786235620237632,ES
456,0.07054579802469192,NL
457,0.13194200710480902,NL
458,0.08545370385388701,IT
459,0.1309566158880492,IT
460,0.10553011896598409,DE
461,0.14838409819908993,DE
462,0.016173710635160758,NL
463,0.14659433180898218,DE
464,0.18118572416998782,DE
465,0.255408272881715,FR
466,0.0317804462999343,GB
467,0.09730746754619161,NL
468,0.13620090568243232,ES
469,0.059472383009782054,FR
470,0.3618943007853064,ES
471,0.22048184935089338,ES
472,0.11643587248767409,DE
473,0.1722981572593378,NL
474,0.011437909095099029,IT
475,0.17537966518012932,ES
476,0.19655244077190867,GB
477,0.03619692984810714,NL
478,0.12074949482384686,DE
479,0.2572006389400978,FR
480,0.14799836766995333,NL
481,0.047398670155160354,ES
482,0.17539685136992048,NL
483,0.15415780811984361,NL
484,0.04618372590452051,BE
485,0.18681368804303033,ES
486,0.021738403334788412,ES
487,0.2711802514706598,NL
488,0.07948343179849382,IT
489,0.041758342572041515,DE
490,0.06569587356148883,GB
491,0.14215494074624696,ES
492,0.17763091646899828,GB
493,0.21764432131430592,BE
494,0.10565010418757563,GB
495,0.070624464992122,IT
496,0.0996786663324095,BE
497,0.026292617718397,GB
498,0.16688310502059092,ES
499,0.058678462109125154,GB
500,0.05701299132249624,ES
501,0.24861077895191303,DE
502,0.1036817961827273,GB
503,0.09761856940634138,FR
504,0.054297777924784005,ES
505,0.05515678162612028,GB
506,0.05527343407070719,FR
507,0.0802982119321844,IT
508,0.06382827468270524,FR
509,0.17310447001211915,GB
510,0.18296565082938732,BE
511,0.039462509062385034,ES
512,0.05397012450562378,NL
513,0.37030115382057877,ES
514,0.08155294085010352,DE
515,0.02536883041490177,DE
516,0.06500639925265624,FR
517,0.1546209972516807,ES
518,0.012951396045447068,NL
519,0.17106761029485668,NL
520,0.1740299466223388,BE
521,0.19046980478626366,BE
522,0.05967812249622002,DE
523,0.10920360376292969,ES
524,0.1634761568575462,ES
525,0.062270537822846694,IT
526,0.2625934259898976,NL
527,0.10759233590936135,FR
528,0.1377494447993003,FR
529,0.1039427431739606,DE
530,0.053632380933504586,BE
531,0.282854953760435,IT
532,0.11926472830900557,GB
533,0.05059314466641764,IT
534,0.12871851033154458,DE
535,0.4032126834804495,IT
536,0.051425667769162804,NL
537,0.11976230288186558,GB
538,0.10993028854356254,DE
539,0.17483127362453993,FR
540,0.18850379772726372,ES
541,0.07053522816664863,ES
542,0.07567843839101068,ES
543,0.12163943145481061,ES
544,0.4172952235854782,GB
545,0.019208735560806916,NL
546,0.2489894940985172,GB
547,0.04250415464568924,GB
548,0.09439963553564301,BE
549,0.06608636933848437,BE
550,0.21168486354016303,FR
551,0.1261992103252801,ES
552,0.25424801275039993,ES
553,0.12009648852864238,BE
554,0.10657830517435124,ES
555,0.038574054736389744,DE
556,0.2776135303852493,IT
557,0.041685507133626426,GB
558,0.12349290260633686,GB
559,0.2769241523943903,NL
560,0.20241165926049826,GB
561,0.12633490006724432,NL
562,0.1244272946135032,ES
563,0.09987258192291813,NL
564,0.0062747277120145046,GB
565,0.12124397244665254,FR
566,0.11620313407565958,BE
567,0.15132314938857933,BE
568,0.05033211763007668,NL
569,0.17665190784217072,BE
570,0.12770807485197463,DE
571,0.10470756086073926,FR
572,0.12004630385977452,FR
573,0.07833355001353298,NL
574,0.08560462297981408,NL
575,0.1794517488521633,BE
576,0.19882142630459587,NL
577,0.05021446189329261,GB
578,0.10431911574286816,ES
579,0.012160235644873523,ES
580,0.1417354050794174,IT
581,0.13609553914884837,NL
582,0.3058612678455985,ES
583,0.3513660983646597,BE
584,0.17400567350963125,GB
585,0.20472452050377934,DE
586,0.13271992559212079,BE
587,0.08620185607028823,GB
588,0.2572284232166305,GB
589,0.27998042817593566,DE
590,0.0660439543937999,DE
591,0.10239196353023888,ES
592,0.13960746269041818,IT
593,0.12292395072439007,NL
594,0.22543828902321972,BE
595,0.2995467557360849,BE
596,0.026275800003399685,ES
597,0.08587345807746911,BE
598,0.0682185633245399,ES
599,0.04702427121986082,ES
600,0.00837708170337855,GB
601,0.01493449431921615,BE
602,0.04868902134822578,BE
603,0.010778250377490129,NL
604,0.06896523354637017,FR
605,0.1466106350206966,ES
606,0.04626808257041467,ES
607,0.035486177369743147,GB
608,0.13518766333009283,IT
609,0.18254619785094925,ES
610,0.1841701827463217,IT
611,0.1579918539019563,GB
612,0.27610466346762524,GB
613,0.03509300578493925,DE
614,0.06548973812341133,DE
615,0.17100320490530926,GB
616,0.15654367219072995,GB
617,0.009971579797670604,FR
618,0.2540360399450253,ES
619,0.09268332410584747,BE
620,0.21062802065825093,GB
621,0.14243194928984323,FR
622,0.198076750886381,GB
623,0.058770448115254864,GB
624,0.14398274980668255,ES
625,0.1965318963910555,FR
626,0.06082559295108414,BE
627,0.11073366554583564,IT
628,0.15237488944628555,FR
629,0.05717994617835665,NL
630,0.07588844654613666,IT
631,0.18861786026364047,GB
632,0.11133098139950101,FR
633,0.018649985718800416,ES
634,0.1117138466813915,ES
635,0.04461561143222707,BE
636,0.14402669424027364,GB
637,0.012216248864171463,NL
638,0.12433637456047297,ES
639,0.07247681588084982,NL
640,0.042169888307488024,IT
641,0.11981383310654918,GB
642,0.10581214188517071,DE
643,0.033192070391357936,GB
644,0.16897390153720354,ES
645,0.13746559450431886,ES
646,0.0959539112823751,NL
647,0.19078545567474853,ES
648,0.09797518224192027,ES
649,0.21490847987447123,BE
650,0.05147325480709247,FR
651,0.02544219567730232,GB
652,0.09010694219126314,NL
653,0.1264030633827232,GB
654,0.056701611677467324,ES
655,0.06551547116182362,GB
656,0.12580731650452165,IT
657,0.07795806988429516,DE
658,0.10079689092003266,GB
659,0.12102466327063155,BE
660,0.10328734081683735,ES
661,0.4526560073318914,ES
662,0.06076020929417743,GB
663,0.04169534306147338,IT
664,0.08513948552937321,NL
665,0.11790669994392429,ES
666,0.043748360348893636,ES
667,0.12846376427303144,GB
668,0.12777023338692137,BE
669,0.10287633986575141,ES
670,0.11877545360025764,NL
671,0.019251878199524168,DE
672,0.06228636631297322,ES
673,0.13823263376623446,IT
674,0.029745817332404834,FR
675,0.1892106986570002,GB
676,0.07995909593867774,FR
677,0.03774375136254126,IT
678,0.14754510002774954,FR
679,0.20442403741689383,NL
680,0.08076574347302791,BE
681,0.04744256734694139,DE
682,0.07950710729094912,IT
683,0.06263399526607917,BE
684,0.23022539880474466,ES
685,0.22037815950161652,NL
686,0.17664125684060378,GB
687,0.14709379990796778,BE
688,0.10453664142230729,FR
689,0.017642654289741527,FR
690,0.03942582971229201,DE
691,0.14458076978383982,ES
692,0.050991543782952814,ES
693,0.09269929469526136,BE
694,0.04731736795546778,FR
695,0.11030006226406433,ES
696,0.0747191137927054,FR
697,0.0586689284394974,DE
698,0.09901354510243196,IT
699,0.22507386144268626,ES
700,0.1758785934118758,NL
701,0.03245432500706944,NL
702,0.07752069121825743,FR
703,0.13742451968689634,NL
704,0.15847911124394395,DE
705,0.06118018611483448,DE
706,0.283085015831136,BE
707,0.045735500591971734,BE
708,0.11703462347308402,DE
709,0.16625679793112563,IT
710,0.04965323900797747,FR
711,0.13556011147454294,IT
712,0.08491265254276564,GB
713,0.13743570332978378,ES
714,0.08098865885374212,BE
715,0.02349384116328112,GB
716,0.17093787962556817,ES
717,0.028219138812426256,NL
718,0.061545248853625584,GB
719,0.13754642193404087,DE
720,0.12076509992909942,IT
721,0.07228501207643251,NL
722,0.0828515864899614,BE
723,0.08960300784041884,FR
724,0.03277329984423253,GB
725,0.10449489426203272,NL
726,0.0964803686955955,BE
727,0.005348393578715481,ES
728,0.2239920141598421,IT
729,0.13791926498982407,NL
730,0.16517098482674966,ES
731,0.0662783211611595,DE
732,0.34660127606619373,GB
733,0.2623026831121427,IT
734,0.22284834203162326,GB
735,0.10792702875430531,ES
736,0.17162276971964396,NL
737,0.13874334147913822,FR
738,0.13741766606219527,NL
739,0.030940456322787926,DE
740,0.07584811499935663,ES
741,0.23742573172873563,BE
742,0.0971231955632513,NL
743,0.06357438764461808,DE
744,0.1003307818754506,FR
745,0.0223838908030596,GB
746,0.18449357947758774,BE
747,0.1558579222064228,FR
748,0.03259380255854857,BE
749,0.06787432527679407,DE
750,0.027061666727813804,GB
751,0.16301497359320655,DE
752,0.07638618368215033,ES
753,0.05149302715719771,BE
754,0.27169174230183435,ES
755,0.14343202715214293,BE
756,0.10753570054697197,ES
757,0.11561379314721566,FR
758,0.09699238683714428,BE
759,0.10554957670841893,GB
760,0.06833820842721637,FR
761,0.27264820576685744,GB
762,0.12774854360734555,FR
763,0.07704161552614117,NL
764,0.11220070314781339,ES
765,0.09253196666803334,IT
766,0.04892908995006016,ES
767,0.1981826369486444,GB
768,0.0146924427793188,BE
769,0.04534780094038479,NL
770,0.19711876682816337,DE
771,0.2098694877136678,FR
772,0.0729828632135263,ES
773,0.05302497852235689,NL
774,0.05354149935028912,ES
775,0.1020568887715392,GB
776,0.039800390297371535,DE
777,0.14015243595793508,BE
778,0.12448034162503141,IT
779,0.10213698647737773,IT
780,0.1326394922314859,BE
781,0.15173380823707788,BE
782,0.08376157541339921,GB
783,0.12777257351435728,NL
784,0.37610680066572916,GB
785,0.13360081795374643,DE
786,0.14833358191646404,ES
787,0.11199920544625833,GB
788,0.09992826189970391,GB
789,0.12451915255839284,ES
790,0.1473328866326674,FR
791,0.030802772802854747,GB
792,0.16175535649139855,ES
793,0.10543673662552053,GB
794,0.02218501601089987,GB
795,0.03602483220612797,DE
796,0.03724763861660132,FR
797,0.028472127478228835,DE
798,0.09727910047664684,DE
799,0.1594838574692596,GB
800,0.0734172428821983,GB
801,0.06807521613153225,NL
802,0.0385479337744675,ES
803,0.16645400099362886,GB
804,0.17016487932094515,DE
805,0.06562329056340607,NL
806,0.047709001603558794,ES
807,0.19685085910768768,IT
808,0.1227318421066139,IT
809,0.047333287091228554,DE
810,0.11226399474409884,BE
811,0.029071927273922438,ES
812,0.0793049491552428,ES
813,0.08930368491268681,GB
814,0.10446680531811675,IT
815,0.22578306106507823,FR
816,0.12096318763549654,DE
817,0.08797647155041037,ES
818,0.06893696929411484,NL
819,0.06322102552826647,GB
820,0.17416112153759933,FR
821,0.23874109410996192,DE
822,0.1082702456668422,BE
823,0.15276500536013143,BE
824,0.07210679149677926,ES
825,0.1635136418292014,GB
826,0.1742950219714798,ES
827,0.14845485085099366,FR
828,0.19926281430732481,NL
829,0.1757606595325689,BE
830,0.15468908766717449,ES
831,0.1134002181582272,NL
832,0.10947569832044425,GB
833,0.07406826926979632,NL
834,0.017916445732526487,NL
835,0.17341252051149722,IT
836,0.14298733305637198,BE
837,0.1614432968368284,FR
838,0.002282712238149293,IT
839,0.044080740450609425,DE
840,0.10559827988476078,NL
841,0.09711343021046497,ES
842,0.12278273657797943,DE
843,0.08785283873011308,NL
844,0.04340256221536415,DE
845,0.275026314022537,FR
846,0.1469897725616266,FR
847,0.050525542279055966,GB
848,0.18127474095496232,FR
849,0.15598790792407502,DE
850,0.020957182200464868,IT
851,0.06918356197653551,BE
852,0.04450640721753271,NL
853,0.14522670074275973,FR
854,0.1069453424302757,BE
855,0.08059080946450442,NL
856,0.08727437598457559,GB
857,0.10938653782708567,IT
858,0.06586162228115298,ES
859,0.2785885881273526,GB
860,0.2126441981942277,IT
861,0.10161007294233877,DE
862,0.21158521493541335,ES
863,0.12597862295732817,FR
864,0.15030223412082985,GB
865,0.1040923942761222,ES
866,0.3092295677912311,GB
867,0.2564407791330291,NL
868,0.007642953008936644,DE
869,0.05557775358103752,ES
870,0.14809754662102181,ES
871,0.14533616888162765,DE
872,0.05974901312483812,NL
873,0.19426729931201908,GB
874,0.07370125738459075,NL
875,0.11873394662067,BE
876,0.12901953926558954,FR
877,0.057592872878741,GB
878,0.13578728514280228,IT
879,0.06202817271744964,IT
880,0.043619378706491206,DE
881,0.016657901777450766,DE
882,0.19418914739245502,GB
883,0.1490940857666512,GB
884,0.11918617935983866,DE
885,0.0583628286552928,ES
886,0.06720496288478965,GB
887,0.15476381667598824,GB
888,0.07646984793335165,IT
889,0.21125206102598243,ES
890,0.19132793224501574,FR
891,0.11913030704043774,NL
892,0.1307869448121899,GB
893,0.15940309929250715,ES
894,0.29279252807448,IT
895,0.27650538288107085,DE
896,0.04906973533373181,GB
897,0.08051578228662609,ES
898,0.047542576742674654,GB
899,0.1947315229973955,BE
900,0.231408616039735,DE
901,0.06227705229318517,DE
902,0.09190514939066188,ES
903,0.06274182182087357,ES
904,0.048894485674300804,BE
905,0.34021214471393135,BE
906,0.11733800008728981,ES
907,0.1281449852568619,BE
908,0.28666806962227054,ES
909,0.2833189094940917,GB
910,0.028989546775213346,GB
911,0.09963414332623269,DE
912,0.14762729472910793,IT
913,0.2748058596134547,GB
914,0.12354748286094436,FR
915,0.030836503728122796,BE
916,0.09929962805975065,FR
917,0.00880398957827954,ES
918,0.14727568360647478,BE
919,0.16122181901122362,DE
920,0.11068269076294653,DE
921,0.221820987833742,FR
922,0.03863934413919429,ES
923,0.12269711209759057,FR
924,0.06018013517872162,DE
925,0.07501237471748182,IT
926,0.0712256381787444,IT
927,0.13246330767393794,NL
928,0.12775504889525588,BE
929,0.12924436762497923,DE
930,0.19510290845861963,BE
931,0.10274988745854825,NL
932,0.08617515158333613,BE
933,0.2608521642212502,GB
934,0.04795359841931481,FR
935,0.0630091597725448,FR
936,0.24284036158736014,BE
937,0.18152141437809338,IT
938,0.08386167602118051,BE
939,0.06797325977728641,GB
940,0.0788705208796991,FR
941,0.1956597555636511,DE
942,0.10549055147749697,BE
943,0.04945440202796528,ES
944,0.16248571235571632,GB
945,0.0534640864081513,BE
946,0.0780278608917907,ES
947,0.19152349306025587,FR
948,0.11800214691237292,IT
949,0.23650856260470732,NL
950,0.10363230795527306,IT
951,0.08659676506889105,ES
952,0.07543771363117577,ES
953,0.1978750436105284,DE
954,0.10551728698863314,DE
955,0.162787740368609,FR
956,0.047869608090609014,NL
957,0.20121999845859623,ES
958,0.11429066805646268,NL
959,0.12172891279459437,BE
960,0.07823671654318937,GB
961,0.20221518954096968,GB
962,0.14325338227598355,ES
963,0.10214333870141291,GB
964,0.058203214757844256,DE
965,0.12467614028227071,FR
966,0.1160473714116989,GB
967,0.03662995003524981,ES
968,0.11781171748656111,FR
969,0.17483253143172073,GB
970,0.11695525956880971,IT
971,0.08290555761056956,ES
972,0.06411849865983757,ES
973,0.10870539588155773,FR
974,0.05028789691084223,IT
975,0.06282947606699162,IT
976,0.41311681881529705,ES
977,0.10020178388444043,GB
978,0.14190235504877535,BE
979,0.12760953055459148,GB
980,0.03412521300829122,IT
981,0.12848701128917256,GB
982,0.10550054617551909,NL
983,0.2454420580563746,BE
984,0.08849501767006014,ES
985,0.21629721112096617,FR
986,0.05835363430287069,ES
987,0.12461565458116974,NL
988,0.04608061053482159,ES
989,0.14986420283420723,BE
990,0.05218155824296039,ES
991,0.022168571105893983,GB
992,0.05606285997141867,FR
993,0.15037248353668292,IT
994,0.09559661174522661,IT
995,0.02930259903610725,GB
996,0.13214035504127036,IT
997,0.11977519728346628,DE
998,0.05781607159391243,GB
